B区32号,2011-06-03,89,江西南昌,0,Jiang,1,2011-09-18,少见的搞笑佳片
B区32号,2011-06-03,89,北京,0,李春姬,1,2012-01-23,其实是零星，烂到糜烂的程度，导演真应该去死了
B区32号,2011-06-03,89,广东深圳,0,boat_曉,1,2011-06-19,尼玛怎么能如此欢乐啊！！这部电影简直颠覆了我19年来的恐怖片世界观啊亲！！什么闪灵，什么死寂，还有什么鬼影实录，在它面前什么都不算啊！！！！！！！尼玛这也太坑爹了！今天老汉节，我想说爹真的不是拿来坑的啊！！！
B区32号,2011-06-03,89,浙江杭州,0,离释,1,2011-06-09,世纪烂片
B区32号,2011-06-03,89,北京,0,Esk,1,2011-06-14,太无聊了
B区32号,2011-06-03,89,四川成都,0,风凌羽,1,2012-01-06,编剧的名字已经说明了一切。
B区32号,2011-06-03,89,广东深圳,0,pabu,1,2012-01-10,这槽已经找不到重点来吐了，看完后，我唯一的想法就是，我真想拿把刀插了自己，人生完整了，以后别人问我看过最烂的电影是神马，我会毫不犹豫地说，B区32号。。。。。
B区32号,2011-06-03,89,北京,1,BIG J,1,2012-03-24,见识了。影院上映的片子能弄成这样，也就是在中国行。大家看，龙标其实很好拿的。
B区32号,2011-06-03,89,北京,1,丶Swiftie,1,2012-04-14,看完这部“恐怖”片，我哭了，不是吓哭的，是笑哭的，我实在想打-1星的，但没办法，这是豆瓣最低分，对不住了您，只能委屈一下这朵国产恐怖电影的奇葩了
B区32号,2011-06-03,89,"New York City, United States",0,海绵姐姐,1,2012-03-04,整部剧就3个演员啊！尼玛就3个演员还都是这么烂的演技啊！乳酸啊！
B区32号,2011-06-03,89,北京,0,兔子小i,1,2013-11-04,如果有负分，我给你负100分，别客气。模仿鬼影实录手法就不说了，什么玩意
B区32号,2011-06-03,89,北京,3,酥酥酥酥酥*这样的夜里顶着痰盂,1,2011-06-10,男猪脚快把女猪脚吓死了，女猪脚的叫声快把观众吓死了，男二号快把男猪脚吓死了。啊哈哈哈哈哈哈哈哈哈哈哈哈吓死了啊！
B区32号,2011-06-03,89,贵州贵阳,0,爱s小拉,1,2011-07-05,= =为毛木有半星 你妹的还敢用亚洲版《鬼影实录》来做宣传
B区32号,2011-06-03,89,北京,0,最后的第二空间,1,2011-10-24,终于看了这部刷新豆瓣最低评分记录的电影，果然不是一般的烂。我不得不说能烂到这种程度也是一种境界。
B区32号,2011-06-03,89,四川内江,0,屎霞吗,1,2011-06-11,端午节上映的时候金鱼以为是跟粽子有关的恐怖片来着 - -
B区32号,2011-06-03,89,广东深圳,0,Overgrown,1,2011-06-07,我考宇宙大烂片！！和海报一点毛关系都没阿操~超级台风都比你好看！我考
B区32号,2011-06-03,89,北京,0,Lotus...,1,2011-06-04,刷新烂片下限啊！这种也能称之为电影啊？还上电影院的档期啊~~
B区32号,2011-06-03,89,浙江杭州,0,Lucid K,1,2011-07-23,有些杰作在诞生之初总会受到误解。不过这些杰作必然不包括这部片。
B区32号,2011-06-03,89,四川泸州,1,Pauz,1,2011-08-22,可以去屎了好嘛
B区32号,2011-06-03,89,山东青岛,0,里中静流,1,2011-12-05,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈！！！！
B区32号,2011-06-03,89,湖北武汉,0,BTcooky-贝特酥,1,2011-06-05,喜剧啊！！
B区32号,2011-06-03,89,福建泉州,0,Panda的阴影,1,2016-11-29,看《中邪》时，就想起了这部久仰烂名却迟迟没有观影的《B区32号》。由于预期值太低，除了没想到日后的村长李锐竟然是三大主演之一外，片子基本没能烂出惊喜，反而无聊得让我挺嫌弃。……好在结局有被村长逗乐到，不然就真的有种时间完全浪费掉的感觉了。
B区32号,2011-06-03,89,北京,0,Debussy,1,2012-01-19,本着想看看豆瓣烂片纪录的心态观了观此片，结果是：吓死人了！！！！
B区32号,2011-06-03,89,上海,0,悟空的尾巴,2,2011-07-17,不谈了 果然看不下去
B区32号,2011-06-03,89,"Los Angeles, United States",0,变脸,2,2011-07-12,既然是伪纪录片，演员表演的痕迹太重了，声音很差，配乐必须全去掉，换个演员，假洋鬼子太傻比。骂归骂，弱智归弱智，观众们怎么一点儿原则都没有呢？
B区32号,2011-06-03,89,"Victoria, Canada",4,Wynne,1,2011-08-05,今天才看的，我都看了好几遍剧透和吐槽影评的，做好准备去欢乐一下，没想到比乃们写的还要欢乐啊！！！！！！不看不知道啊！！！！！！！！！真的有无法用语言描述的东西啊！！！！！！1
B区32号,2011-06-03,89,重庆,0,Dora,1,2013-01-10,我深深的为自己的探索精神感到骄傲，看之前就算你已经做好了万分的心理准备，他的奇葩之处还是出乎任何人的意料！女主角情到深处瞎放屁就算了，你披个床单装鬼就算了，你把DVD放到冰箱里吓人也就算了！女主角你削苹果是喂给谁吃了？导演吗？为毛还有咀嚼的声音？？太奇葩啦！
B区32号,2011-06-03,89,浙江杭州,0,kim,2,2011-06-06,好恐怖哦哦哦哦哦哦
B区32号,2011-06-03,89,陕西西安,0,Larry,1,2011-06-05,媲美《致命请柬》的旷世杰作！
B区32号,2011-06-03,89,山东济南,0,别开枪是我,1,2011-06-10,太尼玛坑爹了哈哈哈哈哈哈举世大烂片啊奇葩啊奇葩
B区32号,2011-06-03,89,"Los Angeles, United States",0,Nebulium,1,2011-06-23,hahah烂片的一种境界！
B区32号,2011-06-03,89,山东青岛,0,joshua,1,2011-07-15,我擦嘞！！！明知山有虎 便向虎山行（这么差的电影还真是少见啊....)
B区32号,2011-06-03,89,山东潍坊,0,Budle,1,2011-07-24,傻逼玩意！！！！！！！！！！！！你觉得这叫惊悚么？我咋看着像隔壁刘奶奶做法事请的跳大神的？合着你没戴个面具跳个鬼雾招招魂啊！！！！！！山炮！！无限山炮！！！！
B区32号,2011-06-03,89,山东济南,0,一意孤行,1,2014-04-19,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
B区32号,2011-06-03,89,广西南宁,0,凉扇摇风,1,2011-06-05,好吧，我人云亦云了，不用看也直接给个一星，我相信河蟹的中国是不会在电影院的屏幕出现鬼这种物体的。
B区32号,2011-06-03,89,山东青岛,0,你大爷,1,2012-03-17,我承认确实被那女人的叫声吓到了你妹啊屁事没有你叫鬼呢！！
B区32号,2011-06-03,89,江苏南京,0,山风,1,2012-02-21,还能有比一星更差的选项让我选么？那个一口港台腔的傻逼太他妈欠揍，最终能被干死算是这片子唯一的亮点了。
B区32号,2011-06-03,89,浙江金华,0,六隐,1,2011-07-05,明知山有虎，您偏向虎山行
B区32号,2011-06-03,89,Greenland,0,*咩*,2,2011-06-28,鬼片里边出现人扮鬼~真的太煞风景了~~不过最后那个镜头~意思是真的有鬼？
B区32号,2011-06-03,89,重庆,0,jefffffffffff,1,2011-06-13,李锐。。。你真的亮了。。。。
B区32号,2011-06-03,89,"Port-au-Prince, Haiti",0,哈库拉玛塔塔,1,2012-06-19,太鸡巴烂了！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！11
B区32号,2011-06-03,89,内蒙古呼和浩特,0,内牛,1,2011-06-13,看完真是无力吐槽……女主角的那个屁真是太精辟了！
B区32号,2011-06-03,89,北京,0,一尺九,1,2012-01-11,笑死我了~
B区32号,2011-06-03,89,上海,0,白苹果皇后,1,2014-03-31,史上最强！
B区32号,2011-06-03,89,广东江门,0,麦当狗蜀黍,1,2013-07-02,全片就三个演员，我勒个去啊！凶手还用猜吗？
B区32号,2011-06-03,89,"Charlottesville, United States",0,Ivy_bramble,1,2012-02-05,三分钟就晕了，DV晃的也太夸张了吧  还有，那个男主怎么从头到尾都那么残啊
B区32号,2011-06-03,89,广东惠州,0,正义的网友,1,2011-11-26,好几次在即将睡着的时候被女主角的鬼叫吵醒
B区32号,2011-06-03,89,"Dijon, France",0,亲爱的美美,1,2011-10-22,太失望了，一点都不搞笑，和《紫宅》没法比，除了披床单我喷了以外
B区32号,2011-06-03,89,"江山, 衢州",0,来福胶泥,1,2011-09-26,我是有多无聊！
B区32号,2011-06-03,89,"Charlottesville, United States",0,M a l k .,1,2011-07-31,笑而不语。
B区32号,2011-06-03,89,四川成都,0,Gabriel.Mars,1,2011-07-06,各種垃圾不解釋。
B区32号,2011-06-03,89,浙江台州,0,GIINKO,1,2012-05-29,就这样一部“电影”竟然是11年回报率最高的电影，这事该怪谁呢
B区32号,2011-06-03,89,湖北武汉,0,其实叫朗基努斯,1,2012-01-09,这片子要是在去年看，最烂的就轮不到军令如屎了……看完这个，我现在觉得军令如屎都还不错了！全片最吓人的地方就是女主角的特写！此片全方位烂得要死，演技还不如经视故事会的班子……
B区32号,2011-06-03,89,四川成都,0,Virginia Zhu,1,2011-06-05,看了大家的影评，哇，，一片骂声，这么烂啊，还好，早在与同伴去看吴建豪的等着你回来之后就对新晋中国大陆惊悚片彻底失去了信心，因此之后就没再花钱了。知道是不值得的。呵呵。。
B区32号,2011-06-03,89,上海,0,吃心不改狮子头,1,2011-09-11,算是搞笑片吧。。。。
B区32号,2011-06-03,89,北京,0,。,1,2012-01-03,我草！
B区32号,2011-06-03,89,浙江嘉兴,2,豆浆姐,1,2012-12-12,哈哈 这看的不是片子  绝壁是看吐槽的
B区32号,2011-06-03,89,"P'yŏngyang, North Korea",1,老脸,1,2017-08-23,这一颗星，给女主角放的那个屁，全场最佳。
B区32号,2011-06-03,89,北京,0,loio,1,2011-10-19,无论什么烂片都烂不过紫宅……
B区32号,2011-06-03,89,湖南长沙,1,安小洁,1,2011-06-07,连垃圾都配不上的所谓电影。
B区32号,2011-06-03,89,山东青岛,0,午夜的前十分钟,1,2011-06-03,。。。。。。。。。。。。。。。。。
B区32号,2011-06-03,89,北京,0,mcqueen,1,2011-07-04,整个就一垃圾...
B区32号,2011-06-03,89,上海,0,炸天妇罗田鸡,1,2012-06-27,太他么好看了！！！
B区32号,2011-06-03,89,天津,0,只喝摩卡的狗,1,2011-07-25,典型的小制作低成本烂片，从一开头就猜出是腹黑眼镜男搞的鬼。
B区32号,2011-06-03,89,上海,0,兔几哥,1,2011-07-31,看完保证斯巴达!
B区32号,2011-06-03,89,Cocos Islands,0,阿强,1,2011-06-11,奇葩啊
B区32号,2011-06-03,89,黑龙江哈尔滨,0,拖布头儿Q.CHEN,1,2011-07-27,这辈子没见过这么烂的电影···一共就仨人···用DV拍的···在电影院看完屋里只有三种情况：1.破口大骂的2.哭笑不得的3.没看完半道就退场的。
B区32号,2011-06-03,89,北京,0,吕不,1,2012-08-29,这种自以为是的蒙太奇手法真是让人陶醉
B区32号,2011-06-03,89,北京,0,人间奇葩,1,2012-12-30,不太好意思和人说你看过这部电影
B区32号,2011-06-03,89,上海,0,2班長,1,2011-08-24,突破伦理道德的分数，我只是图个好奇。
B区32号,2011-06-03,89,上海,0,低端X口帝琉苏,1,2014-03-25,牛
B区32号,2011-06-03,89,陕西西安,1,Mobilicorpus,1,2011-08-01,这部电影是刻意模仿ＤＶ自拍吗？
B区32号,2011-06-03,89,香港,0,梨子,2,2011-06-11,我不会承认我被吓的够惨的
B区32号,2011-06-03,89,天津,0,Sharon,1,2011-06-14,神马玩意儿
B区32号,2011-06-03,89,浙江金华,0,idodo,1,2011-06-07,能打负分吗？
B区32号,2011-06-03,89,江苏无锡,0,胖呆panda,1,2012-04-06,看了一个小时都看不见一个鬼的鬼片。。。牛叉啊。所以说有广电在的一日，天朝就没有恐怖片！！！！
B区32号,2011-06-03,89,上海,0,CharlotteKL,2,2011-06-04,阑尾结局。。。。
B区32号,2011-06-03,89,重庆,0,公羊,1,2011-06-11,张二，王二九，王六九。。。。
B区32号,2011-06-03,89,海南海口,1,Yibua,1,2011-06-14,瞎了我的狗眼！
B区32号,2011-06-03,89,北京,0,24city,1,2011-06-12,邓紫衣果然是烂片女王啊！！！创下了多少烂片记录啊！！！伪记录片你不要晃得我头晕好吗！！恐怖片非要找马桶台的过气主持人一块雷人是吗！！！一个半小时我是不停地看女主在床上睡觉吗！！！！更可恨的是，你女儿被人撞死了你不去找凶手报仇，你在这披个被单发什么疯！！！！呸呸呸呸呸呸啊！！！！！
B区32号,2011-06-03,89,北京,0,小红红,1,2011-06-27,这尼玛难看的惊悚了还差不多
B区32号,2011-06-03,89,上海,0,樱桃小碟子。,2,2011-08-16,异度公寓还不够二！！张二够二！！真心经典巨作！！！两星纯粹因为我看到墙上有幅MJ的贴画（？）！！！
B区32号,2011-06-03,89,湖北武汉,0,keisa,1,2011-10-25,吐槽无力，创意也学不到，自己的东西也没有，看不到希望，我很仁慈的，这真的是第一次1星，实在是看不到什么值得给分的东西。
B区32号,2011-06-03,89,四川成都,0,未完待续,1,2012-03-05,百闻不如一见。哈哈哈哈。
“大”人物,2019-01-10,107,北京,2390,柯里昂,2,2019-01-09,说句题外话，看了这么些投机偷懒的类型片，越来越确信如果香港电影能“活”到今天，还真没有韩国电影以及这批学韩国电影的大陆片什么事，而香港电影没能活到今天的一个重要原因又是显而易见的，曾经出了那么多好的犯罪片警匪片，全被韩国学去了，讽刺的是这批人（某种程度上与“逼死”香港电影的是同一批人）又转过头来学韩国电影、抄韩国电影、翻拍韩国电影，但又不敢全学全抄，于是丢掉最“黑”的核，套上最“红”的壳，大家一起赚大钱，中国电影飞黄腾达指日可待。
“大”人物,2019-01-10,107,江苏南京,1114,武侠小王子,4,2019-01-05,包贝尔演坏人真是本色演出，最后被暴打确实让人解气。你们都说翻拍《老手》，但这部真的比《老手》强。
“大”人物,2019-01-10,107,北京,622,谢谢你们的鱼,4,2019-01-06,居然比期待的还要好看，可以说是中国目前为止最成功的韩国电影翻拍片了，继承了原作的优点的同时还能完成如此完整、成熟并且具有代入感的本土化改编，甚至在现实批判的尺度上一点也不输《老手》。官商勾结、暴力强拆、官僚讽刺和富人丑态，就没有在大陆的大银幕上看到如此敢拍的商业动作片，最可贵的是表演层面几乎全线炸裂，包贝尔的表现好得不可思议，连王千源都略显逊色！
“大”人物,2019-01-10,107,辽宁沈阳,442,河狸,4,2019-01-01,看了十分钟就感觉剧情似曾相识，查了下原来是翻拍韩版的《老手》。品质上，比起上一部同样是王千源主演的翻拍片《破局》要好很多。包贝尔的表演让人眼前一亮，比印象中好很多很多，值得表扬。
“大”人物,2019-01-10,107,北京,208,乌鸦火堂,2,2019-01-09,复刻+洗白，不喜欢。把最不适合带幽默感的地方强行搞笑，显得很儿戏一样，就算照着拍又能咋样，反正韩国版也是模仿《警察故事》，倒不如直接模仿港片，结果翻拍了一部模仿港片的韩国电影，兜了一大圈，弄成现在这样，电影感也不强，何必呢。有些“好东西”就在我们眼皮底下反而视而不见，舍近求远
“大”人物,2019-01-10,107,江苏南京,222,凌睿,2,2019-01-05,"表面上是讽刺“大人物”的电影，实质上是教育你别去招惹大人物，也别去和大人物论理，应该乖乖拿上钱赶紧滚蛋，吃了亏憋着别说出来，否则就会被活活打死；
死者家属别报警，否则大人物给你的赔偿就没了；
别惹得大人物不高兴，否则学区房就没了；
别和大人物对着干，否则包包、钞票、学校就没了。
孩子想上好学校？校长是我兄弟，一句话的工夫。
导演想拍一部揭露社会阴暗面、抨击权钱交易、探讨人性的电影，但是执行力不够，将一部本该很有深度、能引人深思的电影，拍成了普通的动作片，不仅缺乏力度，逻辑还有很大问题。
电影并没有做到抨击官商贪污腐败、黑暗交易、黑幕规则，反而变成了“你乖乖听你上面的大人物的话，就能过上好日子”。
不说和韩国原版《老手》对比，就是和同为国产片的《天狗》《光荣的愤怒》相比都太浅薄，太浮于表面。"
“大”人物,2019-01-10,107,江苏南京,145,森夏,2,2018-12-26,《老手》的本土化把“本”去掉。有韩国原版兜底还能拍成这个烂样子。能够看出影片挺缺钱的，熟脸都来自电视剧，服化道捉襟见肘，尤其是夜店场景！最大的问题是改编类型的不伦不类，明白审查制度的压力，无法做到R级的血腥，但这么悲惨的案件，基调是很阴鸷的，搞什么动作喜剧！明明应该很燃很爽的动作戏，一下子就被插科打诨泄了气，原本那种惩恶扬善嫉恶如仇的劲全没了。为了尬笑，连人物的刻画都非常失真，现实生活中的警察和罪犯都不会那个样子的，看到三个警察吵架非常烦，特别尬！为了过审，可以换个方式，也不该台词生硬表忠心。动作戏也没有什么亮点，高潮戏没有立起来，更不知道为啥要蠢化吃瓜群众，吃瓜群众再蠢也不会明明看到王千源被打还批评他暴力执法。我觉得演的都不好，至于包贝尔，不说表演，就从剧本上这个角色也给改的就剩蠢和疯了。
“大”人物,2019-01-10,107,北京,110,朝阳区刘能,3,2018-12-27,无功无过的翻拍，因为不能学韩国黑太过，所以居然往主旋律调子上去靠，也是无语，反倒是王砚辉大叔贡献了最多笑点。原版刘亚仁的反派是让人又爱又恨，跟黄政民大叔一起搭戏完全是锦上添花，个人魅力一点不输；包贝尔演的反派就只是让人恨而已，观众投射的情感是单一的，比如我的内心OS就只是希望王千源赶紧揍他…我觉得这并不是说他演的多好，只是说明他平时观众缘真的太差了。当然，跟他以前的装疯卖傻比倒也算是进步了吧…
“大”人物,2019-01-10,107,北京,83,王大根,3,2019-01-06,在国产翻拍片里寻找那一行“本片改编自某某电影”的小字的难度，已经可以比肩Where’s Wally 了。最出彩的还是王砚辉，竟然还有人说包贝尔演技大爆发？他不就是更加淋漓尽致地发挥出了自己恶心人的天赋吗？本片最大加分点：王千源穿贴身纯色T恤太hot了，头小肩宽背挺胸结实，线条超性感，不愧是中国第一悍匪帅！！（我封的
